Source:,http://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/Search Records.csv,,,,,,,,,,,,,,,,
Hazard ID,File ID,Archived Record Key,LUST Event ID,CS or LUST,Site Name,Address,City,Borough,State,Zip Code,Status,Staff,Landowner,Site Type,Latitude,Longitude,Horizontal Datum
24377,2100.26.036.19,1.99121E+12,1414,LUST,Lake Hood Tie Down 715,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,James J. Cikanek,Airport/Airfield,61.183232,-149.963928,
24422,890.26.010,1.99431E+12,1115,LUST,BLM Alaska Fire Service Bettles Station,Bettles Airport; ,Bettles,Yukon Koyukuk,AK,99726,Cleanup Complete, No Longer Assigned,ADOT&PF Northern Region Leasing Office ,Airport/Airfield,66.917215,-151.526074,WGS84
24433,2100.26.036.11,1.99721E+12,1260,LUST,AIA Federal Express,3444 West International Airport Road,Anchorage,Anchorage,AK,99502,Cleanup Complete, No Longer Assigned,FedEx Express EMD,Airport/Airfield,61.173774,-149.948693,NAD83
24436,890.26.009,1.99431E+12,1131,LUST,"Sourdough Outfitters, Block 5, Lots 1A & 1B","Bettles, Alaska; Bettles, Airportaka Bettle Trading Post",Bettles,Yukon Koyukuk,AK,99726,Cleanup Complete, IC Unit,David Ketscher,Airport/Airfield,66.919731,-151.51715,NAD83
24456,100.38.198,1.99531E+12,1148,LUST,FAA - FIA - VORTAC,Chena Ridge Road associated with Fairbanks International Airport,Fairbanks,Fairbanks North Star,AK,99709,Cleanup Complete, No Longer Assigned,Federal Aviation Administration,Airport/Airfield,64.800321,-148.013359,WGS84
24480,2100.26.036.19,1.99121E+12,1416,LUST,Lake Hood Tie Down 720,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,James G. Bagley,Airport/Airfield,61.182584,-149.964262,
24506,1516.26.003,1.99213E+12,1188,LUST,Alaska Airlines - Ketchikan GSE Building,Ketchikan International Airport,Ketchikan,Ketchikan Gateway,AK,99901,Cleanup Complete, No Longer Assigned,Alaska Airlines,Airport/Airfield,55.356911,-131.711062,NAD83
24552,2100.26.036.19,1.99121E+12,1407,LUST,Lake Hood Tie Down 603,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Kim Dennison,Airport/Airfield,61.181802,-149.961151,
24554,2100.26.036.19,1.99121E+12,1411,LUST,Lake Hood Tie Down 705,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Douglas K. Bohac,Airport/Airfield,61.182424,-149.962886,
24556,2100.26.036.19,1.99121E+12,1415,LUST,Lake Hood Tie Down 716,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Fred Walatka,Airport/Airfield,61.183103,-149.964007,
24557,2100.26.036.19,1.99121E+12,1417,LUST,Lake Hood Tie Down 721,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Michael J. Cooper,Airport/Airfield,61.182448,-149.964329,
24645,2100.26.036.19,1.99121E+12,1391,LUST,Lake Hood Tie Down 3,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Rudolph S. Berus,Airport/Airfield,61.183339,-149.968338,
24670,2100.26.036.19,1.99121E+12,1541,LUST,Lake Hood Tie Down 508,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Gerald Nibler,Airport/Airfield,61.182228,-149.958879,
24673,2100.26.036.19,1.99121E+12,1544,LUST,Lake Hood Tie Down 701,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Richard Curtis,Airport/Airfield,61.181886,-149.963153,
24679,2100.26.036.19,1.99221E+12,1550,LUST,Lake Hood Tie Down 40,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Merle Akers,Airport/Airfield,61.186628,-149.968315,
24684,2100.26.036.19,1.99221E+12,1556,LUST,Lake Hood Tie Down 94,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Boyd Skille,Airport/Airfield,61.178222,-149.953996,
24709,2100.26.036.12,1.99721E+12,1608,LUST,AIA Tank #23,Electrical Vault #2,Anchorage,Anchorage,AK,99501,Cleanup Complete, IC Unit,State of Alaska -DOTPF Anchorage International Air,Airport/Airfield,61.181379,-149.996003,NAD83
24718,L55.266,1.99721E+12,1617,LUST,Ketchum Air Service Tanks 4 & 5,"4261 Float Plane Drive(Lot 3, Block 17)",Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,"Ketchum Air Service, Inc.",Airport/Airfield,61.182605,-149.967578,
24733,2107.26.010,1.99521E+12,1632,LUST,Fire Lake Flying Club,14111 West Lake Ridge Drive,Eagle River,Anchorage,AK,99577,Cleanup Complete, No Longer Assigned,Chris & Deborah Hudson,Airport/Airfield,61.348228,-149.549089,WGS84
24900,2100.26.036.16,1.99521E+12,1884,LUST,Troy Air Hangar,6601 S.  Airpark Place,Anchorage,Anchorage,AK,99504,Cleanup Complete, IC Unit,Troy Air Inc,Airport/Airfield,61.161355,-149.982645,
24922,1521.26.005,1.99312E+12,1991,LUST,Kupreanof Flying Services - Petersburg,Grogan AviationPetersburg Airport,Petersburg,Wrangell Petersburg,AK,99833,Cleanup Complete, No Longer Assigned,John N. Williams,Airport/Airfield,56.812629,-132.955495,WGS84
24925,2215.38.001,1.99324E+12,1994,Both,FAA - Cordova - Former Vehicle Fuel Pump Area,Cordova Airport,Cordova,Valdez Cordova,AK,99574,Cleanup Complete, No Longer Assigned,Federal Aviation Administration,Airport/Airfield,60.3238,-145.4336,
24930,2404.38.001,1.99525E+12,2003,LUST,FAA Aniak DF - UST 17-A-1,"FAA Aniak, Direction Finder, Bldg 401, Aniak",Aniak,Bethel,AK,99557,Cleanup Complete, No Longer Assigned,Federal Aviation Administration,Airport/Airfield,61.58328,-159.593052,NAD83
24940,120.38.004,1.99933E+12,2014,LUST,FAA Big Delta Station (Regulated Tanks),Allen Airfield/CAA Station,Delta Junction,Southeast Fairbanks,AK,99737,Cleanup Complete, No Longer Assigned,Federal Aviation Administration,Airport/Airfield,64.0301,-145.4302,
24947,140.26.021,1.99924E+12,2021,LUST,FAA Gulkana,Mile 120 Richardson Hwy.,Glennallen,Valdez Cordova,AK,99588,Cleanup Complete, No Longer Assigned,Federal Aviation Administration,Airport/Airfield,62.159442,-146.455413,NAD83
24965,2100.26.258,1.99121E+12,3026,LUST,Alaskan Aircraft Engines,2425 Merrill Field Drive,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,"Lake Clark Air, Glen R. Alsworth, Sr.",Airport/Airfield,61.214447,-149.834785,WGS84
24979,890.38.014,1.99231E+12,2163,LUST,FAA Bettles UST# 46-A-1,Bettles Airport Nondirectional Beacon (NDB),Bettles,Yukon Koyukuk,AK,99726,Cleanup Complete, No Longer Assigned,Federal Aviation Administration,Airport/Airfield,66.919731,-151.51715,NAD83
25039,2314.26.001,1.99923E+12,2260,LUST,ADOT&PF - Homer Airport (Kachemak Dr.),2156 Kachemak Drive Homer Airport,Homer,Kenai Peninsula,AK,99603,Cleanup Complete, No Longer Assigned,State of Alaska - ADOTPF DES-Design / Engineering Svcs,Airport/Airfield,59.63977,-151.485634,WGS84
25044,2100.26.267,1.99321E+12,2271,LUST,The Hangar Group - 1st Site,Lake Hood,Anchorage,Anchorage,AK,99501,Cleanup Complete, IC Unit,The Hangar Group Inc.,Airport/Airfield,61.183787,-149.967615,
25106,2542.38.004,1.99825E+12,2310,LUST,FAA Dutch Harbor,Amaknak Island,Dutch Harbor,Aleutian Islands,AK,99692,Cleanup Complete, No Longer Assigned,Ounalashka Corporation,Airport/Airfield,53.894436,-166.533794,NAD83
25116,860.26.002,200531X032605,3039,LUST,Galena AFS/Airport - UST 1578-3,North of the Water Treatment Plant,Galena,Yukon Koyukuk,AK,99741,Cleanup Complete, No Longer Assigned,611 CES/CC  Elmendorf AFB,Airport/Airfield,64.7398,-156.9563,NAD83
25147,2100.26.094,1.98921E+13,2704,LUST,"Vern Dunham, O'Malley Airsrtip","Seifker Sub. #2, Lots A-1A & A-1B",Anchorage,Anchorage,AK,99515,Cleanup Complete, No Longer Assigned,Laverne C. Dunham,Airport/Airfield,61.117998,-149.817977,NAD83
25168,860.26.002,200531X034901,3041,LUST,Galena AFS/Airport - UST 1770 (CST013),South of the incinerator building (Bldg 1770).,Galena,Yukon Koyukuk,AK,99741,Cleanup Complete, No Longer Assigned,611 CES/CC  Elmendorf AFB,Airport/Airfield,64.741636,-156.957853,WGS84
25285,120.38.004,,,CSP,FAA Big Delta Station Bldg 601 Former Utility Facility,3 Miles South of Delta Junction,Delta Junction,Southeast Fairbanks,AK,99737,Cleanup Complete, No Longer Assigned,U.S. Air Force,Airport/Airfield,63.993579,-145.741024,WGS84
25287,120.38.004,,2014,Both,FAA Big Delta Station Bldg 603 Former Generator Facility,3 Miles South of Delta Junction,Delta Junction,Southeast Fairbanks,AK,99737,Cleanup Complete, No Longer Assigned,U.S. Air Force,Airport/Airfield,63.993598,-145.738299,WGS84
25288,120.38.004,,,CSP,FAA Big Delta Station Fuel Transfer Pipeline,3 Miles South of Delta Junction,Delta Junction,Southeast Fairbanks,AK,99737,Cleanup Complete, No Longer Assigned,U.S. Air Force,Airport/Airfield,63.993956,-145.73729,WGS84
25289,120.38.004,,,CSP,FAA Big Delta Station Pumphouse Bldg 604,3 Miles South of Delta Junction,Delta Junction,Southeast Fairbanks,AK,99737,Cleanup Complete, No Longer Assigned,U.S. Air Force,Airport/Airfield,63.993692,-145.737355,WGS84
25290,2100.26.559,,,LUST,Lake Clark Air,2425 Merrill Field Drive,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Municipality of Anchorage,Airport/Airfield,61.214957,-149.835491,WGS84
25301,140.38.002,,,CSP,FAA Gulkana Bldg 400 AST 32-D-005,Gulkana Airport Building 400,Glennallen,Valdez Cordova,AK,99588,Cleanup Complete, No Longer Assigned,"Unknown (This ""Unknown"" Affiliate Is Linked to Multiple Sites. Do Not Modify - Instead Click Remove, Then Select or Enter Another Affiliate)",Airport/Airfield,62.158092,-145.457295,WGS84
25302,140.38.002,,,CSP,FAA Gulkana Water Treatment Bldgs 603/604 Fuel-Contaminated Soil Assoc w/ Decommissioned Well,Gulkana Airport Buildings 603 / 604,Glennallen,Valdez Cordova,AK,99588,Cleanup Complete, No Longer Assigned,"Unknown (This ""Unknown"" Affiliate Is Linked to Multiple Sites. Do Not Modify - Instead Click Remove, Then Select or Enter Another Affiliate)",Airport/Airfield,62.157845,-145.461799,WGS84
25304,140.38.002,,,CSP,FAA Gulkana Bldg 102 Heating Oil UST 32-D-003,Gulkana Airport Building 102,Glennallen,Valdez Cordova,AK,99588,Cleanup Complete,Gretchen Caudill,"Unknown (This ""Unknown"" Affiliate Is Linked to Multiple Sites. Do Not Modify - Instead Click Remove, Then Select or Enter Another Affiliate)",Airport/Airfield,62.15799,-145.461316,WGS84
25307,140.38.002,,,CSP,FAA Gulkana Former Diesel AST Tank Farm,Gulkana Airport,Glennallen,Valdez Cordova,AK,99588,Cleanup Complete, No Longer Assigned,"Unknown (This ""Unknown"" Affiliate Is Linked to Multiple Sites. Do Not Modify - Instead Click Remove, Then Select or Enter Another Affiliate)",Airport/Airfield,62.159146,-145.461094,WGS84
25323,2208.38.001,,,CSP,FAA Cape Yakataga Station Bldg 302 Heating Oil AST 38-A-008,Building 302,Cape Yakataga,Valdez Cordova,AK,99574,Cleanup Complete, No Longer Assigned,U.S.D.O.T. FAA - Anchorage,Airport/Airfield,60.082716,-142.488129,WGS84
25348,2441.57.001,,,CSP,ADOT&PF Old Quinhagak Airport,East End of Old Quinhagak Airport Road (aka Qanirtuuq Drive),Quinhagak,Bethel,AK,99655,Cleanup Complete, No Longer Assigned,Quanirtuuq Inc.,Airport/Airfield,59.756211,-161.885793,WGS84
25387,330.38.119,,,CSP,Alyeska Five Mile Airstrip,Milepost 60.7 Dalton Highway,Minto,Yukon Koyukuk,AK,99758,Cleanup Complete, No Longer Assigned,U.S.D.I. BLM - Fairbanks,Airport/Airfield,65.930369,-149.846036,WGS84
25422,1529.38.020,,,CSP,ADOT&PF Wrangell Airport Buried Drums,Wrangell Airport Runway,Wrangell,Wrangell Petersburg,AK,99929,Cleanup Complete, No Longer Assigned,ADOT&PF Environmental Div. - Southeast Region,Airport/Airfield,56.486389,-132.377222,NAD27
25475,780.38.001,,,CSP,FAA Tanana Station - VORTAC,Tanana Airport,Tanana,Yukon Koyukuk,AK,99777,Cleanup Complete, No Longer Assigned,U.S.D.O.T. FAA - Anchorage,Airport/Airfield,65.171936,-152.078858,NAD27
25516,2637.38.004,,,CSP,AT&T Alascom Jet Crash Port Heiden Airport,Port Heiden Airport,Port Heiden,Lake and Peninsula,AK,99549,Cleanup Complete, No Longer Assigned,ADOT&PF  Central Region,Airport/Airfield,56.959101,-158.633362,Unknown
25580,2629.38.001,,,CSP,ADOT&PF SREB - Ouzinkie,Ouzinkie Airport; G Street,Ouzinkie,Kodiak Island,AK,99644,Cleanup Complete, No Longer Assigned,State of Alaska - ADOTPF DES-Design / Engineering Svcs,Airport/Airfield,57.9246,-152.4978,WGS84
25596,740.38.021,,,CSP,BLM Alaska Fire Service Fort Yukon Station,Fort Yukon Airport; S End of BLM Main Apron,Fort Yukon,Yukon Koyukuk,AK,99740,Cleanup Complete, No Longer Assigned,ADOT&PF - Northern Region,Airport/Airfield,66.571276,-145.245299,WGS84
25644,2320.38.001,,,CSP,FAA Kenai ARSR AOC 01 Ethylene Glycol,Off of Borgen Avenue,Kenai,Kenai Peninsula,AK,99611,Cleanup Complete, No Longer Assigned,"Kenai Natives Association, Inc.",Airport/Airfield,60.615417,-151.283289,WGS84
25880,860.38.037,,,CSP,Galena AFS/Airport - UST 1854,Birchwood Drive; 15 Feet N of Bldg 1854,Galena,Yukon Koyukuk,AK,99741,Cleanup Complete, No Longer Assigned,"Unknown (This ""Unknown"" Affiliate Is Linked to Multiple Sites. Do Not Modify - Instead Click Remove, Then Select or Enter Another Affiliate)",Airport/Airfield,64.741111,-156.952222,WGS84
25883,860.38.043,,,CSP,Galena AFS/Airport - OT099 Building Demolition/Drum Removal Site,Parcel EE Galena Airport; ~300 Feet N of Yukon River,Galena,Yukon Koyukuk,AK,99741,Cleanup Complete, No Longer Assigned,ADOT&PF - Fairbanks,Airport/Airfield,64.734457,-156.951282,WGS84
26041,170.38.017,,,CSP,FAA Northway East of Concrete Pad Shop Bldg 206 (aka 306),E Side of Former Bldg 206 (aka 306); Northway Airport,Northway,Southeast Fairbanks,AK,99764,Cleanup Complete, No Longer Assigned,U.S.D.O.T. FAA - Anchorage,Airport/Airfield,62.964024,-141.924008,WGS84
26183,2100.26.581,,,LUST,AIA Federal Express Hangar UST #6,5800 Lockheed Avenue,Anchorage,Anchorage,AK,99502,Cleanup Complete, No Longer Assigned,ADOT&PF - Anchorage,Airport/Airfield,61.195277,-149.993651,WGS84
26198,2245.26.038,,,LUST,Nugget Aviation UST #4,"801 Airport Road, Suite B",Palmer,Matanuska Susitna,AK,99645,Cleanup Complete, No Longer Assigned,Nugget Aviation,Airport/Airfield,61.599971,-149.091834,WGS84
26232,2100.38.548,,,CSP,AFSC AIA Concourse A Fuel Pipeline,Concourse A-Ted Stevens International Airport,Anchorage,Anchorage,AK,99502,Cleanup Complete, No Longer Assigned,State of Alaska - ADOT&PF Maintenance & Operations,Airport/Airfield,61.172261,-149.97727,WGS84
26273,2100.26.585,,,LUST,MOA Merrill Field Airport Managers Office UST #5,800 Merrill Field Drive,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Municipality of Anchorage - Merrill Field,Airport/Airfield,61.214682,-149.850073,WGS84
26297,1517.26.006,,,LUST,ADOT&PF Klawock Maintenance Station UST #1,Klawock Airport Road,Klawock,Prince Wales Ketchik,AK,99925,Cleanup Complete, No Longer Assigned,ADOT&PF - Juneau,Airport/Airfield,55.579833,-133.066511,WGS84
26366,1529.38.025,,,CSP,FAA Wrangell Airport RCO Building,"Wrangell Airport, NE of Runway",Wrangell,Wrangell Petersburg,AK,99929,Cleanup Complete, No Longer Assigned,ADOT&PF Environmental Div. - Southeast Region,Airport/Airfield,56.484507,-132.361924,WGS84
26395,2258.38.017,,,CSP,FAA Talkeetna Flight Service Station Comm Tower,Airport Road; Talkeetna Airport,Talkeetna,Matanuska Susitna,AK,99676,Cleanup Complete, No Longer Assigned,U.S.D.O.T. FAA - Anchorage,Airport/Airfield,62.322018,-150.095503,WGS84
26520,2320.38.080,,,CSP,SOAR Ministries,135 Granite Point Court,Kenai,Kenai Peninsula,AK,99611,Cleanup Complete, No Longer Assigned,City of Kenai,Airport/Airfield,60.562178,-151.251141,WGS84
26525,1516.38.047,,,CSP,Ketchikan Airport ARFF Bldg HazMat Shed,Ketchikan International Airport (Gravina Island),Ketchikan,Ketchikan Gateway,AK,99901,Cleanup Complete, No Longer Assigned,"ADOT&PF Aviation Division, Southeast Division",Airport/Airfield,55.35168,-131.701879,WGS84
26546,2100.26.597,,,LUST,Lake and Pen Air UST #1 and #3,1740 East 5th Avenue,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Municipality of Anchorage - Merrill Field,Airport/Airfield,61.216806,-149.849168,WGS84
26547,2100.26.598,,,LUST,Lake and Pen Air UST #2,1740 East 5th Avenue,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Municipality of Anchorage - Merrill Field,Airport/Airfield,61.216806,-149.849168,WGS84
26563,2100.26.600,,,LUST,NWS Point Campbell Facility UST 1,"Anchorage Airport; N Side of E-W Runway; ~2,400 ' W of N-S Runway",Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,USDOI Bureau of Land Management - Anchorage,Airport/Airfield,61.175167,-150.01,WGS84
26710,2100.26.606,,,LUST,Aviation Fuel Services USTs 1 & 2,900 Merrill Field Drive,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Municipality of Anchorage - Merrill Field,Airport/Airfield,61.213911,-149.851001,WGS84
26784,140.38.002,,,CSP,FAA Gulkana Flight Service Station,Gulkana Airport; Flight Service Station Building,Glennallen,Valdez Cordova,AK,99588,Cleanup Complete, No Longer Assigned,U.S.D.O.T. FAA - Anchorage,Airport/Airfield,62.158162,-145.457669,WGS84
26801,100.26.218,,,LUST,FAA - FIA - Air Traffic Control Tower USTs 19 & 21,3800 University Avenue South,Fairbanks,Fairbanks North Star,AK,99709,Cleanup Complete, No Longer Assigned,U.S.D.O.T. FAA - Anchorage,Airport/Airfield,64.810983,-147.848451,WGS84
26817,2100.26.611,,,LUST,AIA Alaska Airlines Hangar UST 3,3600 Old International Airport Road,Anchorage,Anchorage,AK,99502,Cleanup Complete, No Longer Assigned,ADOT&PF - Anchorage,Airport/Airfield,61.173996,-149.952181,WGS84
166,330.38.049,1.98472E+12,,CSP,Alyeska Happy Valley Camp East,Mile 334.4 Dalton Highway,Prudhoe Bay,North Slope,AK,99734,Cleanup Complete - Institutional Controls, IC Unit,Alaska Dept. of Natural Res. - Land,Airport/Airfield,69.149972,-148.829195,WGS84
1102,108.26.006,199031X021832,,LUST,Fort Wainwright (2P) Bldg. 2111 T-254/T-257 FTWW-087,Txway Arstp W of Bld 2111,Fort Wainwright,Fairbanks North Star,AK,99703,Cleanup Complete - Institutional Controls,Dennis Shepard,US Army Directorate of Public Works,Airport/Airfield,64.833583,-147.62128,
1258,2265.38.026,1.99122E+12,,CSP,Old Wasilla Airport - Lot 3,"Lot 3, Block 100",Wasilla,Matanuska Susitna,AK,99687,Cleanup Complete - Institutional Controls, IC Unit,ADOT&PF - Valdez,Airport/Airfield,61.58409,-149.45853,
1447,300.38.015,1.99173E+12,,CSP,Sea Air Motive Pad (former),Deadhorse Airport,Deadhorse,North Slope,AK,99734,Cleanup Complete - Institutional Controls, IC Unit,ADOT&PF - Aviation Leasing,Airport/Airfield,70.199758,-148.452907,WGS84
1574,2540.38.006,1.99225E+12,,CSP,MarkAir - Dillingham,Dillingham Airport,Dillingham,Dillingham,AK,99576,Cleanup Complete - Institutional Controls, IC Unit,ADOT&PF - Anchorage,Airport/Airfield,59.039722,-158.4575,
1851,2215.38.012,1.99324E+12,,CSP,FAA Cordova MASLR Facility,Cordova Airport,Cordova,Valdez Cordova,AK,99574,Cleanup Complete - Institutional Controls,Erica Blake,,Airport/Airfield,60.54346,-145.73092,NAD83
1871,2560.38.001,1.99325E+12,,CSP,FAA Iliamna Station FSS,Bristol Bay Area,Iliamna,Lake and Peninsula,AK,99606,Cleanup Complete - Institutional Controls,Jamie McKellar,ADOT&PF - Anchorage,Airport/Airfield,59.753917,-154.911306,
1889,2540.38.009,1.99325E+12,,CSP,Yute Air Terminal Dillingham,Airport Runway R.O.W.,Dillingham,Dillingham,AK,99576,Cleanup Complete - Institutional Controls,Bill O'Connell,ADOT&PF - Anchorage,Airport/Airfield,59.042023,-158.514204,NAD83
1894,2601.38.066,1.99325E+12,,CSP,MarkAir - Kodiak (CS),"Lot 2B & 3B, Block 1200",Kodiak,Kodiak Island,AK,99615,Cleanup Complete - Institutional Controls, IC Unit,ADOT&PF - Anchorage,Airport/Airfield,57.8029,-152.3772,
2009,2100.38.028.16,1.99421E+12,,CSP,AFSC AIA Former Fuel Vault,6050 Rockwell Avenue,Anchorage,Anchorage,AK,99502,Cleanup Complete - Institutional Controls, IC Unit,ADOT&PF - Ted Stevens Airport,Airport/Airfield,61.188317,-149.997239,
2079,2215.38.001,1.99424E+12,,CSP,FAA Cordova FLQ Bldg. 104,Cordova Airport,Cordova,Valdez Cordova,AK,99574,Cleanup Complete - Institutional Controls,Erica Blake,,Airport/Airfield,60.493439,-145.468199,NAD27
2081,2215.38.001,1.99424E+12,,CSP,FAA Cordova COMSERFAC Lot,Cordova Airport,Cordova,Valdez Cordova,AK,99574,Cleanup Complete - Institutional Controls,Erica Blake,,Airport/Airfield,60.494493,-145.464003,NAD27
2313,890.38.001,1.99431E+12,,CSP,"ADOT&PF Bettles Airport Block 1, Lot 4",ADOT building,Bettles,Yukon Koyukuk,AK,99726,Cleanup Complete - Institutional Controls, IC Unit,,Airport/Airfield,66.916329,-151.52047,WGS84
2325,310.38.010,1.99431E+12,,CSP,MarkAir - Barrow,Barrow Airport,Barrow,North Slope,AK,99723,Cleanup Complete - Institutional Controls, IC Unit,ADOT&PF Northern Region Leasing Office ,Airport/Airfield,71.287573,-156.781505,NAD83
2381,1525.38.022,1.99512E+12,,CSP,Mountain Aviation,400 Airport Way,Sitka,Sitka,AK,99835,Cleanup Complete - Institutional Controls, IC Unit,ADOT&PF - Juneau,Airport/Airfield,57.054124,-135.36613,NAD27
2520,300.38.120,1.99536E+12,,CSP,Texas Iron Works / Prudhoe Bay Storage,Deadhorse Airport,Deadhorse,North Slope,AK,99734,Cleanup Complete - Institutional Controls, IC Unit,ADOT&PF - Fairbanks,Airport/Airfield,70.201,-148.47,WGS84
2608,2407.38.013,1.99625E+12,,CSP,ERA Aviation Bethel Airport Fac.,Bethel Airport,Bethel,Bethel,AK,99559,Cleanup Complete - Institutional Controls, IC Unit,,Airport/Airfield,60.777472,-161.836194,NAD27
2611,2646.38.006,1.99625E+12,,CSP,Sand Point Airport,Sand Point Airport,Sand Point,Aleutians East,AK,99661,Cleanup Complete - Institutional Controls,Paul Horwath,ADOT&PF - Anchorage,Airport/Airfield,55.317774,-160.519769,WGS84
3150,2100.38.028.14,1.99921E+12,,CSP,AFSC AIA Reeve Aleutian Airways Fuel Hydrant,4700 Old Int'l Airport Rd,Anchorage,Anchorage,AK,99502,Cleanup Complete - Institutional Controls, IC Unit,ADOT&PF - Ted Stevens Airport,Airport/Airfield,61.175,-149.971667,
3219,330.38.069,1.99931E+12,,CSP,Alyeska Galbraith Airport Diesel,Galbraith Lake Airport,Anaktuvuk Pass,North Slope,AK,99721,Cleanup Complete - Institutional Controls, IC Unit,U.S.D.I. BLM - Fairbanks,Airport/Airfield,68.47855,-149.495,WGS84
3237,100.26.138,1.99931E+12,,CSP,FAA - FIA - Fairbanks Air Traffic Control,3800 South University Ave,Fairbanks,Fairbanks North Star,AK,99709,Cleanup Complete - Institutional Controls,John Carnahan,,Airport/Airfield,64.810833,-147.848395,WGS84
